date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:19:47	1408/1408	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2012:49:46%20GMT	https://www.qureskincare.com/cdn/shop/files/Untitled-4.png?v=1613562863	E:/AWS/Qure/www.qureskincare.com/cdn/shop/files/Untitled-455fd.png	(from https://www.qureskincare.com/cdn/shop/t/106/assets/__app-styles.css?v=10015453157710886461695542059)
18:19:48	1111/1111	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2012:49:47%20GMT	https://www.qureskincare.com/cdn/shop/files/Untitled-5.png?v=1613563548	E:/AWS/Qure/www.qureskincare.com/cdn/shop/files/Untitled-56e96.png	(from https://www.qureskincare.com/cdn/shop/t/106/assets/__app-styles.css?v=10015453157710886461695542059)
18:19:48	379/379	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2012:49:48%20GMT	https://www.qureskincare.com/cdn/shop/files/Rounded-Rectangle-1-copy-2.png?v=1606733219	E:/AWS/Qure/www.qureskincare.com/cdn/shop/files/Rounded-Rectangle-1-copy-2af80.png	(from https://www.qureskincare.com/cdn/shop/t/106/assets/__app-styles.css?v=10015453157710886461695542059)
18:19:49	127601/127601	---M--	200	added ('OK')	image/jpeg	date:Mon,%2030%20Oct%202023%2019:48:03%20GMT	https://www.qureskincare.com/cdn/shop/files/FKP_1891_bc577cfb-0ed8-4197-88fb-e8f9db501c7d.jpg?v=1611748085	E:/AWS/Qure/www.qureskincare.com/cdn/shop/files/FKP_1891_bc577cfb-0ed8-4197-88fb-e8f9db501c7d17cf.jpg	(from https://www.qureskincare.com/cdn/shop/t/106/assets/__app-styles.css?v=10015453157710886461695542059)
18:19:50	20583/20583	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20Oct%202023%2012:49:49%20GMT	https://www.qureskincare.com/cdn/shop/files/Color-Fill-4.jpg?v=1608638536	E:/AWS/Qure/www.qureskincare.com/cdn/shop/files/Color-Fill-43a74.jpg	(from https://www.qureskincare.com/cdn/shop/t/106/assets/__app-styles.css?v=10015453157710886461695542059)
18:19:51	1589709/1589709	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2012:49:50%20GMT	https://www.qureskincare.com/cdn/shop/files/banner02.png?v=1612771259	E:/AWS/Qure/www.qureskincare.com/cdn/shop/files/banner028281.png	(from https://www.qureskincare.com/cdn/shop/t/106/assets/__app-styles.css?v=10015453157710886461695542059)
18:19:52	288804/288804	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Oct%202023%2022:52:25%20GMT	https://www.qureskincare.com/cdn/shop/files/image_2023_04_25T11_39_28_203Z.png?v=1682422823	E:/AWS/Qure/www.qureskincare.com/cdn/shop/files/image_2023_04_25T11_39_28_203Zd0ad.png	(from https://www.qureskincare.com/cdn/shop/t/106/assets/__app-styles.css?v=10015453157710886461695542059)
18:19:52	195977/195977	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Oct%202023%2010:11:30%20GMT	https://www.qureskincare.com/cdn/shop/files/Rectangle_Copy_f066bf24-066f-416d-b7eb-f567ab8e9ce5.png?v=1679464757	E:/AWS/Qure/www.qureskincare.com/cdn/shop/files/Rectangle_Copy_f066bf24-066f-416d-b7eb-f567ab8e9ce5b97f.png	(from https://www.qureskincare.com/cdn/shop/t/106/assets/__app-styles.css?v=10015453157710886461695542059)
18:19:52	713622/713622	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Oct%202023%2010:39:55%20GMT	https://www.qureskincare.com/cdn/shop/files/Rectangle_Copy_d2b915d2-bb29-40e3-a431-d9db34c7a7dd.png?v=1679054187	E:/AWS/Qure/www.qureskincare.com/cdn/shop/files/Rectangle_Copy_d2b915d2-bb29-40e3-a431-d9db34c7a7dd4ca1.png	(from https://www.qureskincare.com/cdn/shop/t/106/assets/__app-styles.css?v=10015453157710886461695542059)
18:19:53	2307/2307	---M--	200	added ('OK')	image/png	date:Thu,%2026%20Oct%202023%2014:35:41%20GMT	https://www.qureskincare.com/cdn/shop/files/Group_2019.png?v=1684144339	E:/AWS/Qure/www.qureskincare.com/cdn/shop/files/Group_20190dd5.png	(from https://www.qureskincare.com/cdn/shop/t/106/assets/__app-styles.css?v=10015453157710886461695542059)
18:19:53	2586/2586	---M--	200	added ('OK')	image/png	date:Mon,%2023%20Oct%202023%2014:05:43%20GMT	https://www.qureskincare.com/cdn/shop/files/Group_2019_1.png?v=1684228420	E:/AWS/Qure/www.qureskincare.com/cdn/shop/files/Group_2019_1e149.png	(from https://www.qureskincare.com/cdn/shop/t/106/assets/__app-styles.css?v=10015453157710886461695542059)
18:19:53	1270/1270	---M--	200	added ('OK')	image/png	date:Wed,%2018%20Oct%202023%2022:35:31%20GMT	https://www.qureskincare.com/cdn/shop/files/Union.png?v=1684241251	E:/AWS/Qure/www.qureskincare.com/cdn/shop/files/Union997a.png	(from https://www.qureskincare.com/cdn/shop/t/106/assets/__app-styles.css?v=10015453157710886461695542059)
18:19:53	327/327	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Oct%202023%2001:02:06%20GMT	https://www.qureskincare.com/cdn/shop/files/Path_a399b0ef-4959-4fa2-9a14-cec8ce5d7ac2.png?v=1684318485	E:/AWS/Qure/www.qureskincare.com/cdn/shop/files/Path_a399b0ef-4959-4fa2-9a14-cec8ce5d7ac224c6.png	(from https://www.qureskincare.com/cdn/shop/t/106/assets/__app-styles.css?v=10015453157710886461695542059)
18:19:54	406/406	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2012:49:53%20GMT	https://www.qureskincare.com/cdn/shop/files/Vector_10_2c1b681d-9c40-4f1f-9935-7be3e3de67d6.png?v=1657719832	E:/AWS/Qure/www.qureskincare.com/cdn/shop/files/Vector_10_2c1b681d-9c40-4f1f-9935-7be3e3de67d6b719.png	(from https://www.qureskincare.com/cdn/shop/t/106/assets/__app-styles.css?v=10015453157710886461695542059)
18:19:55	404/404	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2012:49:54%20GMT	https://www.qureskincare.com/cdn/shop/files/Vector_8_f4114d8c-4cc0-48b2-bf5c-24633030d403.png?v=1673951604	E:/AWS/Qure/www.qureskincare.com/cdn/shop/files/Vector_8_f4114d8c-4cc0-48b2-bf5c-24633030d403971d.png	(from https://www.qureskincare.com/cdn/shop/t/106/assets/__app-styles.css?v=10015453157710886461695542059)
18:19:57	1011141/1011141	---M--	200	added ('OK')	image/png	date:Tue,%2031%20Oct%202023%2012:49:56%20GMT	https://www.qureskincare.com/cdn/shop/files/image_2023_02_15T06_41_35_391Z.png?v=1676443378	E:/AWS/Qure/www.qureskincare.com/cdn/shop/files/image_2023_02_15T06_41_35_391Zef63.png	(from https://www.qureskincare.com/cdn/shop/t/106/assets/__app-styles.css?v=10015453157710886461695542059)
18:19:57	12111/12111	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Oct%202023%2015:33:30%20GMT	https://www.qureskincare.com/cdn/shop/files/FEATURE_IN.png?v=1670307556	E:/AWS/Qure/www.qureskincare.com/cdn/shop/files/FEATURE_INb6e9.png	(from https://www.qureskincare.com/cdn/shop/t/106/assets/__app-styles.css?v=10015453157710886461695542059)
18:19:58	580361/580361	---M--	200	added ('OK')	image/png	date:Mon,%2030%20Oct%202023%2022:52:25%20GMT	https://www.qureskincare.com/cdn/shop/files/image_2023_03_04T09_51_24_217Z.png?v=1677923528	E:/AWS/Qure/www.qureskincare.com/cdn/shop/files/image_2023_03_04T09_51_24_217Z75c3.png	(from https://www.qureskincare.com/cdn/shop/t/106/assets/__app-styles.css?v=10015453157710886461695542059)
18:20:01	27242/27242	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2031%20Oct%202023%2012:49:58%20GMT	https://qureskincaredns.com/a	E:/AWS/Qure/qureskincaredns.com/a.90.delayed	(from https://connect.facebook.net/en_US/fbevents.js)
18:20:20	27242/27242	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2031%20Oct%202023%2012:50:19%20GMT	https://qureskincaredns.com/POST	E:/AWS/Qure/qureskincaredns.com/POST.91.delayed	(from https://connect.facebook.net/en_US/fbevents.js)
18:20:20	27242/27242	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2031%20Oct%202023%2012:50:20%20GMT	https://qureskincaredns.com/b.resolvedLink	E:/AWS/Qure/qureskincaredns.com/b.resolvedLink	(from https://connect.facebook.net/en_US/fbevents.js)
18:20:21	27242/27242	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2031%20Oct%202023%2012:50:20%20GMT	https://qureskincaredns.com/signals/iwl.js	E:/AWS/Qure/qureskincaredns.com/signals/iwl.js	(from https://connect.facebook.net/en_US/fbevents.js)
18:20:23	27242/27242	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2031%20Oct%202023%2012:50:21%20GMT	https://qureskincaredns.com/schema.org/	E:/AWS/Qure/qureskincaredns.com/schema.org/index.html	(from https://connect.facebook.net/en_US/fbevents.js)
